household_id,month,monthly_kwh,prev1,prev2,prev3,target,peak_ratio,family_size,has_refrigerator,has_ac,has_geyser,has_electric_cooking,has_washing_machine,has_water_pump,work_from_home,no_members_wfh,avg_hours_wfh,temp,humidity,rain,inverter_ac,non_inverter_ac,has_solar,water_heater_solar,led_ratio,ac_hours_per_day
ID0621,12,123.48300000000016,130.43589999999995,140.82400000000052,151.4611,116.0,0.2830992316023929,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,25.723137333333337,80.67388,176.79999999999998,0,0,0,0,1.0,0.0
ID0624,2,85.35300000000007,151.34900000000016,65.14300000000003,161.93190000000004,143.471,0.0525045621337423,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0,0,0.0,26.63355214551501,84.40788899080208,292.782686671422,0,0,0,0,0.8333333333333334,0.0
ID0624,3,143.471,85.35300000000007,151.34900000000016,65.14300000000003,93.26699999999984,0.1190711006099024,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0,0,0.0,26.63355214551501,84.40788899080208,292.782686671422,0,0,0,0,0.8333333333333334,0.0
ID0624,4,78.98199999999997,93.26699999999984,143.471,85.35300000000007,101.05600000000004,0.2082753355349365,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0,0,0.0,26.63355214551501,84.40788899080208,292.782686671422,0,0,0,0,0.8333333333333334,0.0
ID0624,5,85.125,101.05600000000004,78.98199999999997,93.26699999999984,98.5911000000001,0.2155982276288055,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0,0,0.0,26.63355214551501,84.40788899080208,292.782686671422,0,0,0,0,0.8333333333333334,0.0
ID0624,6,117.95599999999968,98.5911000000001,85.125,101.05600000000004,85.53290000000015,0.2577686613869551,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0,0,0.0,26.63355214551501,84.40788899080208,292.782686671422,0,0,0,0,0.8333333333333334,0.0
ID0624,7,88.40200000000004,85.53290000000015,117.95599999999968,98.5911000000001,103.68100000000004,0.2314475818304048,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0,0,0.0,26.63355214551501,84.40788899080208,292.782686671422,0,0,0,0,0.8333333333333334,0.0
ID0624,8,91.84400000000004,103.68100000000004,88.40200000000004,85.53290000000015,98.23909999999978,0.200382943550484,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0,0,0.0,26.63355214551501,84.40788899080208,292.782686671422,0,0,0,0,0.8333333333333334,0.0
ID0624,9,75.29300000000012,98.23909999999978,91.84400000000004,103.68100000000004,96.76899999999978,0.2290691245167549,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0,0,0.0,26.63355214551501,84.40788899080208,292.782686671422,0,0,0,0,0.8333333333333334,0.0
ID0624,10,85.30799999999999,96.76899999999978,75.29300000000012,98.23909999999978,95.76190000000042,0.2362490825432475,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0,0,0.0,26.63355214551501,84.40788899080208,292.782686671422,0,0,0,0,0.8333333333333334,0.0
ID0624,11,88.51999999999998,95.76190000000042,85.30799999999999,96.76899999999978,74.7829999999999,0.3295299019084688,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0,0,0.0,26.63355214551501,84.40788899080208,292.782686671422,0,0,0,0,0.8333333333333334,0.0
ID0624,12,74.7829999999999,88.51999999999998,95.76190000000042,85.30799999999999,176.0,0.31871693565504,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0,0,0.0,26.63355214551501,84.40788899080208,292.782686671422,0,0,0,0,0.8333333333333334,0.0
ID0625,2,77.9989999999998,80.25699999999983,88.69000000000005,77.42500000000018,95.58100000000012,0.0569506761078554,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,0.0,26.63355214551501,84.40788899080208,292.782686671422,0,0,0,0,1.0,0.0
ID0625,3,95.58100000000012,77.9989999999998,80.25699999999983,88.69000000000005,85.27199999999993,0.1195123703082859,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,0.0,26.63355214551501,84.40788899080208,292.782686671422,0,0,0,0,1.0,0.0
ID0625,4,90.86899999999991,85.27199999999993,95.58100000000012,77.9989999999998,95.62300000000003,0.1952231546410088,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,0.0,26.63355214551501,84.40788899080208,292.782686671422,0,0,0,0,1.0,0.0
ID0625,5,103.6690000000001,95.62300000000003,90.86899999999991,85.27199999999993,89.91800000000012,0.2333345136858846,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,0.0,26.63355214551501,84.40788899080208,292.782686671422,0,0,0,0,1.0,0.0
ID0625,6,81.34199999999987,89.91800000000012,103.6690000000001,95.62300000000003,87.10500000000002,0.2646657734009961,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,0.0,26.63355214551501,84.40788899080208,292.782686671422,0,0,0,0,1.0,0.0
ID0625,7,91.173,87.10500000000002,81.34199999999987,89.91800000000012,86.14899999999989,0.2354446078040566,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,0.0,26.63355214551501,84.40788899080208,292.782686671422,0,0,0,0,1.0,0.0
ID0625,8,85.75800000000004,86.14899999999989,91.173,87.10500000000002,94.36099999999988,0.211748201235258,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,0.0,26.63355214551501,84.40788899080208,292.782686671422,0,0,0,0,1.0,0.0
ID0625,9,72.74099999999999,94.36099999999988,85.75800000000004,86.14899999999989,90.05799999999999,0.2419593408577807,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,0.0,26.63355214551501,84.40788899080208,292.782686671422,0,0,0,0,1.0,0.0
ID0625,10,80.89499999999998,90.05799999999999,72.74099999999999,94.36099999999988,85.26700000000028,0.2389392264517474,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,0.0,26.63355214551501,84.40788899080208,292.782686671422,0,0,0,0,1.0,0.0
ID0625,11,90.16300000000024,85.26700000000028,80.89499999999998,90.05799999999999,81.56899999999996,0.3372054982371582,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,0.0,26.63355214551501,84.40788899080208,292.782686671422,0,0,0,0,1.0,0.0
ID0625,12,81.56899999999996,90.16300000000024,85.26700000000028,80.89499999999998,98.0,0.3228415217752534,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,0.0,26.63355214551501,84.40788899080208,292.782686671422,0,0,0,0,1.0,0.0
ID0632,2,0.0520000000000209,0.0,0.0,0.0029999999999859,0.0,0.0583543943487863,4.0,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0.0,26.6135015,79.564655,52.1,1,0,0,0,1.0,10.471428571428572
ID0632,3,0.0,0.0520000000000209,0.0,0.0,0.02800000000002,0.1027128818923089,4.0,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0.0,27.225377,80.92645,109.3,1,0,0,0,1.0,10.471428571428572
ID0632,4,182.088,0.02800000000002,0.0,0.0520000000000209,0.0,0.1369657737280964,4.0,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0.0,27.7082005,82.4841975,171.75,1,0,0,0,1.0,10.471428571428572
ID0632,5,72.44099999999997,0.0,182.088,0.02800000000002,0.0,0.2346582500588105,4.0,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0.0,27.484887,86.18369000000001,458.2,1,0,0,0,1.0,10.471428571428572
ID0632,6,63.769000000000005,0.0,72.44099999999997,0.0,3.578999999999951,0.2175852000552794,4.0,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0.0,27.015424,85.81604250000001,350.70001,1,0,0,0,1.0,10.471428571428572
ID0632,7,63.950000000000045,3.578999999999951,63.769000000000005,0.0,0.0,0.2414590880696836,4.0,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0.0,27.027931,85.41969,277.95,1,0,0,0,1.0,10.471428571428572
ID0632,8,63.942999999999984,0.0,63.950000000000045,3.578999999999951,24.83400000000006,0.2621872656046852,4.0,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0.0,26.8202695,84.74177,262.90001,1,0,0,0,1.0,10.471428571428572
ID0632,9,57.455100000000016,24.83400000000006,63.942999999999984,0.0,21.303999999999977,0.2558276350197973,4.0,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0.0,26.513583,85.925655,424.05,1,0,0,0,1.0,10.471428571428572
ID0632,10,67.404,21.303999999999977,57.455100000000016,24.83400000000006,39.620000000000005,0.2466404650126355,4.0,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0.0,25.896379,88.46545499999999,481.6,1,0,0,0,1.0,10.471428571428572
ID0632,11,82.44989999999996,39.620000000000005,67.404,21.303999999999977,35.673,0.3523142984674757,4.0,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0.0,25.6712915,88.81366,420.29999,1,0,0,0,1.0,10.471428571428572
ID0632,12,35.673,82.44989999999996,39.620000000000005,67.404,10.0,0.3445700714234105,4.0,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0.0,25.723137333333337,80.67388,176.79999999999998,1,0,0,0,1.0,10.471428571428572
ID0633,2,160.76389999999992,112.81200000000013,140.58410000000003,128.04199999999992,111.98900000000005,0.0581455053802662,7.0,1.0,0.0,1.0,1.0,1.0,0.0,1,3,0.7142857142857143,26.6135015,79.564655,52.1,0,0,0,0,1.0,0.0
ID0633,3,111.98900000000005,160.76389999999992,112.81200000000013,140.58410000000003,128.2890000000002,0.1114711052684494,7.0,1.0,0.0,1.0,1.0,1.0,0.0,1,3,0.7142857142857143,27.225377,80.92645,109.3,0,0,0,0,1.0,0.0
ID0633,4,104.22910000000002,128.2890000000002,111.98900000000005,160.76389999999992,79.95800000000008,0.1967056213339309,7.0,1.0,0.0,1.0,1.0,1.0,0.0,1,3,0.7142857142857143,27.7082005,82.4841975,171.75,0,0,0,0,1.0,0.0
ID0633,5,133.9008999999999,79.95800000000008,104.22910000000002,128.2890000000002,109.90599999999996,0.2485313906087933,7.0,1.0,0.0,1.0,1.0,1.0,0.0,1,3,0.7142857142857143,27.484887,86.18369000000001,458.2,0,0,0,0,1.0,0.0
ID0633,6,68.41100000000006,109.90599999999996,133.9008999999999,79.95800000000008,55.971,0.247270704192909,7.0,1.0,0.0,1.0,1.0,1.0,0.0,1,3,0.7142857142857143,27.015424,85.81604250000001,350.70001,0,0,0,0,1.0,0.0
ID0633,7,93.94399999999996,55.971,68.41100000000006,109.90599999999996,99.58399999999985,0.2362401064243566,7.0,1.0,0.0,1.0,1.0,1.0,0.0,1,3,0.7142857142857143,27.027931,85.41969,277.95,0,0,0,0,1.0,0.0
ID0633,8,126.02500000000008,99.58399999999985,93.94399999999996,55.971,8.184999999999945,0.3592070571294257,7.0,1.0,0.0,1.0,1.0,1.0,0.0,1,3,0.7142857142857143,26.8202695,84.74177,262.90001,0,0,0,0,1.0,0.0
ID0633,9,94.539,8.184999999999945,126.02500000000008,99.58399999999985,193.70400000000012,0.2857508796945782,7.0,1.0,0.0,1.0,1.0,1.0,0.0,1,3,0.7142857142857143,26.513583,85.925655,424.05,0,0,0,0,1.0,0.0
ID0633,10,117.30099999999992,193.70400000000012,94.539,8.184999999999945,92.05299999999988,0.3256121824898489,7.0,1.0,0.0,1.0,1.0,1.0,0.0,1,3,0.7142857142857143,25.896379,88.46545499999999,481.6,0,0,0,0,1.0,0.0
ID0633,11,92.05299999999988,117.30099999999992,193.70400000000012,94.539,99.48700000000008,0.3296689539613526,7.0,1.0,0.0,1.0,1.0,1.0,0.0,1,3,0.7142857142857143,25.6712915,88.81366,420.29999,0,0,0,0,1.0,0.0
ID0633,12,99.48700000000008,92.05299999999988,117.30099999999992,193.70400000000012,85.0,0.3135837335516541,7.0,1.0,0.0,1.0,1.0,1.0,0.0,1,3,0.7142857142857143,25.723137333333337,80.67388,176.79999999999998,0,0,0,0,1.0,0.0
ID0634,2,112.72600000000013,102.30499999999996,118.25800000000004,121.75300000000004,105.29900000000008,0.061557220906437,4.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,0.0,26.63355214551501,84.40788899080208,292.782686671422,0,0,0,0,0.75,0.0
ID0634,3,105.29900000000008,112.72600000000013,102.30499999999996,118.25800000000004,115.10699999999996,0.1067089608958273,4.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,0.0,26.63355214551501,84.40788899080208,292.782686671422,0,0,0,0,0.75,0.0
ID0634,4,107.16599999999994,115.10699999999996,105.29900000000008,112.72600000000013,112.9780999999998,0.1816223454810824,4.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,0.0,26.63355214551501,84.40788899080208,292.782686671422,0,0,0,0,0.75,0.0
ID0634,5,109.06500000000004,112.9780999999998,107.16599999999994,115.10699999999996,115.31190000000016,0.2346147390969284,4.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,0.0,26.63355214551501,84.40788899080208,292.782686671422,0,0,0,0,0.75,0.0
ID0634,6,107.30399999999986,115.31190000000016,109.06500000000004,112.9780999999998,115.01110000000016,0.2390112142031492,4.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,0.0,26.63355214551501,84.40788899080208,292.782686671422,0,0,0,0,0.75,0.0
ID0634,7,110.48700000000008,115.01110000000016,107.30399999999986,115.31190000000016,119.5329999999999,0.2382341735580692,4.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,0.0,26.63355214551501,84.40788899080208,292.782686671422,0,0,0,0,0.75,0.0
ID0634,8,114.83210000000008,119.5329999999999,110.48700000000008,115.01110000000016,99.13509999999997,0.2348998668365773,4.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,0.0,26.63355214551501,84.40788899080208,292.782686671422,0,0,0,0,0.75,0.0
ID0634,9,103.24389999999994,99.13509999999997,114.83210000000008,119.5329999999999,106.14989999999987,0.2220410357881615,4.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,0.0,26.63355214551501,84.40788899080208,292.782686671422,0,0,0,0,0.75,0.0
ID0634,10,106.08209999999984,106.14989999999987,103.24389999999994,99.13509999999997,98.4960000000001,0.2374854154038999,4.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,0.0,26.63355214551501,84.40788899080208,292.782686671422,0,0,0,0,0.75,0.0
ID0634,11,107.93390000000022,98.4960000000001,106.08209999999984,106.14989999999987,95.47399999999992,0.337234881626868,4.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,0.0,26.63355214551501,84.40788899080208,292.782686671422,0,0,0,0,0.75,0.0
ID0634,12,95.47399999999992,107.93390000000022,98.4960000000001,106.08209999999984,45.0,0.3226387572219205,4.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,0.0,26.63355214551501,84.40788899080208,292.782686671422,0,0,0,0,0.75,0.0
ID0636,2,101.23300000000016,92.087,89.05799999999999,99.43799999999987,98.04500000000009,0.0527268594945785,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,0.0,26.6135015,79.564655,52.1,0,0,0,0,1.0,0.0
ID0636,3,98.04500000000009,101.23300000000016,92.087,89.05799999999999,112.2170000000001,0.129172875772992,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,0.0,27.225377,80.92645,109.3,0,0,0,0,1.0,0.0
ID0636,4,102.8409999999999,112.2170000000001,98.04500000000009,101.23300000000016,104.95499999999991,0.249881131950528,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,0.0,27.7082005,82.4841975,171.75,0,0,0,0,1.0,0.0
ID0636,5,97.57300000000008,104.95499999999991,102.8409999999999,112.2170000000001,117.13099999999986,0.2933075820882374,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,0.0,27.484887,86.18369000000001,458.2,0,0,0,0,1.0,0.0
ID0636,6,99.567,117.13099999999986,97.57300000000008,104.95499999999991,109.8071,0.2756527473124026,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,0.0,27.015424,85.81604250000001,350.70001,0,0,0,0,1.0,0.0
ID0636,7,94.59299999999983,109.8071,99.567,117.13099999999986,118.38090000000012,0.2551670594809931,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,0.0,27.027931,85.41969,277.95,0,0,0,0,1.0,0.0
ID0636,8,92.09799999999996,118.38090000000012,94.59299999999983,109.8071,119.32600000000002,0.2506131676499089,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,0.0,26.8202695,84.74177,262.90001,0,0,0,0,1.0,0.0
ID0636,9,85.01110000000017,119.32600000000002,92.09799999999996,118.38090000000012,123.60699999999996,0.2051723048935599,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,0.0,26.513583,85.925655,424.05,0,0,0,0,1.0,0.0
ID0636,10,83.59389999999985,123.60699999999996,85.01110000000017,119.32600000000002,127.4319999999998,0.2318034547747266,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,0.0,25.896379,88.46545499999999,481.6,0,0,0,0,1.0,0.0
ID0636,11,77.529,127.4319999999998,83.59389999999985,123.60699999999996,88.8710000000001,0.3603355240638417,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,0.0,25.6712915,88.81366,420.29999,0,0,0,0,1.0,0.0
ID0636,12,88.8710000000001,77.529,127.4319999999998,83.59389999999985,109.0,0.3113259592544861,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,0.0,25.723137333333337,80.67388,176.79999999999998,0,0,0,0,1.0,0.0
ID0642,2,42.48890000000006,61.48199999999997,40.91299999999978,43.388000000000034,63.05510000000004,0.0557780131047719,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,26.6135015,79.564655,52.1,0,0,0,0,1.0,0.0
ID0642,3,63.05510000000004,42.48890000000006,61.48199999999997,40.91299999999978,59.75400000000013,0.1101889120335658,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,27.225377,80.92645,109.3,0,0,0,0,1.0,0.0
ID0642,4,45.46889999999996,59.75400000000013,63.05510000000004,42.48890000000006,44.98199999999997,0.2014575082555476,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,27.7082005,82.4841975,171.75,0,0,0,0,1.0,0.0
ID0642,5,57.301000000000045,44.98199999999997,45.46889999999996,59.75400000000013,37.825000000000045,0.2480561975343281,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,27.484887,86.18369000000001,458.2,0,0,0,0,1.0,0.0
ID0642,6,35.01909999999998,37.825000000000045,57.301000000000045,44.98199999999997,52.35299999999984,0.2608742747393698,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,27.015424,85.81604250000001,350.70001,0,0,0,0,1.0,0.0
ID0642,7,50.21289999999988,52.35299999999984,35.01909999999998,37.825000000000045,44.90300000000002,0.2432542710589801,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,27.027931,85.41969,277.95,0,0,0,0,1.0,0.0
ID0642,8,47.4340000000002,44.90300000000002,50.21289999999988,52.35299999999984,45.04300000000012,0.2401665051214518,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,26.8202695,84.74177,262.90001,0,0,0,0,1.0,0.0
ID0642,9,33.95499999999993,45.04300000000012,47.4340000000002,44.90300000000002,56.56600000000003,0.2441354023789303,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,26.513583,85.925655,424.05,0,0,0,0,1.0,0.0
ID0642,10,37.84999999999991,56.56600000000003,33.95499999999993,45.04300000000012,51.32899999999995,0.210351205063034,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,25.896379,88.46545499999999,481.6,0,0,0,0,1.0,0.0
ID0642,11,43.73500000000013,51.32899999999995,37.84999999999991,56.56600000000003,44.91110000000003,0.329672958767141,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,25.6712915,88.81366,420.29999,0,0,0,0,1.0,0.0
ID0642,12,44.91110000000003,43.73500000000013,51.32899999999995,37.84999999999991,60.0,0.2995111976888787,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,25.723137333333337,80.67388,176.79999999999998,0,0,0,0,1.0,0.0
ID0643,2,79.65999999999985,66.93200000000002,84.7800000000002,70.26700000000005,100.384,0.050130747009383,4.0,1.0,0.0,0.0,1.0,1.0,0.0,1,1,6.0,26.6135015,79.564655,52.1,0,0,0,0,0.1818181818181818,0.0
ID0643,3,100.384,79.65999999999985,66.93200000000002,84.7800000000002,104.84400000000004,0.1417425424367611,4.0,1.0,0.0,0.0,1.0,1.0,0.0,1,1,6.0,27.225377,80.92645,109.3,0,0,0,0,0.1818181818181818,0.0
ID0643,4,93.62209999999982,104.84400000000004,100.384,79.65999999999985,85.94900000000007,0.255415276988245,4.0,1.0,0.0,0.0,1.0,1.0,0.0,1,1,6.0,27.7082005,82.4841975,171.75,0,0,0,0,0.1818181818181818,0.0
ID0643,5,102.0989000000002,85.94900000000007,93.62209999999982,104.84400000000004,121.7109999999998,0.2875394802443103,4.0,1.0,0.0,0.0,1.0,1.0,0.0,1,1,6.0,27.484887,86.18369000000001,458.2,0,0,0,0,0.1818181818181818,0.0
ID0643,6,95.94499999999994,121.7109999999998,102.0989000000002,85.94900000000007,91.86300000000028,0.327742912756096,4.0,1.0,0.0,0.0,1.0,1.0,0.0,1,1,6.0,27.015424,85.81604250000001,350.70001,0,0,0,0,0.1818181818181818,0.0
ID0643,7,88.077,91.86300000000028,95.94499999999994,121.7109999999998,108.77199999999992,0.2190887294112592,4.0,1.0,0.0,0.0,1.0,1.0,0.0,1,1,6.0,27.027931,85.41969,277.95,0,0,0,0,0.1818181818181818,0.0
ID0643,8,90.11799999999994,108.77199999999992,88.077,91.86300000000028,116.39499999999998,0.2616864339219751,4.0,1.0,0.0,0.0,1.0,1.0,0.0,1,1,6.0,26.8202695,84.74177,262.90001,0,0,0,0,0.1818181818181818,0.0
ID0643,9,90.14210000000004,116.39499999999998,90.11799999999994,108.77199999999992,100.57099999999993,0.2216211138861978,4.0,1.0,0.0,0.0,1.0,1.0,0.0,1,1,6.0,26.513583,85.925655,424.05,0,0,0,0,0.1818181818181818,0.0
ID0643,10,122.67590000000018,100.57099999999993,90.14210000000004,116.39499999999998,130.34709999999995,0.2308527715752306,4.0,1.0,0.0,0.0,1.0,1.0,0.0,1,1,6.0,25.896379,88.46545499999999,481.6,0,0,0,0,0.1818181818181818,0.0
ID0643,11,115.47699999999986,130.34709999999995,122.67590000000018,100.57099999999993,106.55999999999996,0.3297141196469138,4.0,1.0,0.0,0.0,1.0,1.0,0.0,1,1,6.0,25.6712915,88.81366,420.29999,0,0,0,0,0.1818181818181818,0.0
ID0643,12,106.55999999999996,115.47699999999986,130.34709999999995,122.67590000000018,72.0,0.2770039511473618,4.0,1.0,0.0,0.0,1.0,1.0,0.0,1,1,6.0,25.723137333333337,80.67388,176.79999999999998,0,0,0,0,0.1818181818181818,0.0
ID0645,2,83.80799999999999,61.52999999999997,89.404,112.49399999999991,76.423,0.0519755179193075,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1,2,11.785714285714286,26.6135015,79.564655,52.1,0,0,0,0,0.0,0.0
ID0645,3,76.423,83.80799999999999,61.52999999999997,89.404,89.61899999999969,0.1307936310099194,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1,2,11.785714285714286,27.225377,80.92645,109.3,0,0,0,0,0.0,0.0
ID0645,4,72.62000000000012,89.61899999999969,76.423,83.80799999999999,71.94000000000005,0.2815013317337057,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1,2,11.785714285714286,27.7082005,82.4841975,171.75,0,0,0,0,0.0,0.0
ID0645,5,65.52709999999979,71.94000000000005,72.62000000000012,89.61899999999969,58.07600000000002,0.2966870791106014,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1,2,11.785714285714286,27.484887,86.18369000000001,458.2,0,0,0,0,0.0,0.0
ID0645,6,79.50790000000006,58.07600000000002,65.52709999999979,71.94000000000005,47.85300000000007,0.2869164735028754,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1,2,11.785714285714286,27.015424,85.81604250000001,350.70001,0,0,0,0,0.0,0.0
ID0645,7,67.85899999999992,47.85300000000007,79.50790000000006,58.07600000000002,48.56100000000015,0.2393673640428852,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1,2,11.785714285714286,27.027931,85.41969,277.95,0,0,0,0,0.0,0.0
ID0645,8,32.73900000000003,48.56100000000015,67.85899999999992,47.85300000000007,53.61899999999969,0.2489380520306392,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1,2,11.785714285714286,26.8202695,84.74177,262.90001,0,0,0,0,0.0,0.0
ID0645,9,85.22600000000011,53.61899999999969,32.73900000000003,48.56100000000015,53.51600000000008,0.2260618853171463,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1,2,11.785714285714286,26.513583,85.925655,424.05,0,0,0,0,0.0,0.0
ID0645,10,85.3409999999999,53.51600000000008,85.22600000000011,53.61899999999969,39.51999999999998,0.2343879382855664,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1,2,11.785714285714286,25.896379,88.46545499999999,481.6,0,0,0,0,0.0,0.0
ID0645,11,55.04500000000007,39.51999999999998,85.3409999999999,53.51600000000008,82.13500000000022,0.3334331370624477,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1,2,11.785714285714286,25.6712915,88.81366,420.29999,0,0,0,0,0.0,0.0
ID0645,12,82.13500000000022,55.04500000000007,39.51999999999998,85.3409999999999,133.0,0.3121502531444949,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1,2,11.785714285714286,25.723137333333337,80.67388,176.79999999999998,0,0,0,0,0.0,0.0
ID0654,3,201.73,182.848,163.5039999999999,177.72209999999995,225.0729000000001,0.1144614522301803,6.0,1.0,0.0,1.0,1.0,1.0,1.0,0,0,0.0,27.225377,80.92645,109.3,0,0,0,0,1.0,0.0
ID0654,4,216.2890000000002,225.0729000000001,201.73,182.848,215.6790000000001,0.1917798922154663,6.0,1.0,0.0,1.0,1.0,1.0,1.0,0,0,0.0,27.7082005,82.4841975,171.75,0,0,0,0,1.0,0.0
ID0654,5,211.8040000000001,215.6790000000001,216.2890000000002,225.0729000000001,210.57899999999967,0.2226645561645572,6.0,1.0,0.0,1.0,1.0,1.0,1.0,0,0,0.0,27.484887,86.18369000000001,458.2,0,0,0,0,1.0,0.0
ID0654,6,205.48499999999967,210.57899999999967,211.8040000000001,215.6790000000001,211.07700000000025,0.2470440591743677,6.0,1.0,0.0,1.0,1.0,1.0,1.0,0,0,0.0,27.015424,85.81604250000001,350.70001,0,0,0,0,1.0,0.0
ID0654,7,215.8681000000001,211.07700000000025,205.48499999999967,210.57899999999967,230.15200000000004,0.2251536671907205,6.0,1.0,0.0,1.0,1.0,1.0,1.0,0,0,0.0,27.027931,85.41969,277.95,0,0,0,0,1.0,0.0
ID0654,8,221.4088999999999,230.15200000000004,215.8681000000001,211.07700000000025,221.598,0.2412280543853006,6.0,1.0,0.0,1.0,1.0,1.0,1.0,0,0,0.0,26.8202695,84.74177,262.90001,0,0,0,0,1.0,0.0
ID0654,9,185.442,221.598,221.4088999999999,230.15200000000004,43.18299999999999,0.323040678780679,6.0,1.0,0.0,1.0,1.0,1.0,1.0,0,0,0.0,26.513583,85.925655,424.05,0,0,0,0,1.0,0.0
ID0654,10,180.94800000000032,43.18299999999999,185.442,221.598,388.6670000000004,0.2261908055158864,6.0,1.0,0.0,1.0,1.0,1.0,1.0,0,0,0.0,25.896379,88.46545499999999,481.6,0,0,0,0,1.0,0.0
ID0654,11,181.03299999999945,388.6670000000004,180.94800000000032,43.18299999999999,205.73099999999977,0.2505487770741681,6.0,1.0,0.0,1.0,1.0,1.0,1.0,0,0,0.0,25.6712915,88.81366,420.29999,0,0,0,0,1.0,0.0
ID0654,12,180.13500000000022,205.73099999999977,181.03299999999945,388.6670000000004,210.8730999999998,0.2260267655459747,6.0,1.0,0.0,1.0,1.0,1.0,1.0,0,0,0.0,25.723137333333337,80.67388,176.79999999999998,0,0,0,0,1.0,0.0
